event_id,asset_id,mitre_technique,severity,detected_at,source
evt-0014663,asset-0014,T1046,Low,2026-01-19T17:24:42,ids
evt-0014664,asset-0014,T1552,High,2026-02-25T12:13:32,
evt-0014665,asset-0014,T1087,Low,2025-11-27T05:46:59,firewall
evt-0014666,asset-0014,T1087,Low,2026-04-12T02:35:18,proxy
evt-0014667,asset-0014,T1490,Critical,2026-04-18T23:26:13,firewall
evt-0014668,asset-0014,T1552,Medium,2026-01-17T13:59:42,auth
evt-0014669,asset-0014,T1020,High,2025-11-18T19:04:26,auth
evt-0014670,asset-0014,T1005,Low,2025-11-28T03:03:33,proxy
evt-0014671,asset-0014,T1078,Low,2026-03-27T10:35:29,endpoint
evt-0014672,asset-0014,T1087,Low,2026-01-06T08:14:36,auth
evt-0014673,asset-0014,T1592,Low,2026-03-12T04:22:00,firewall
evt-0014674,asset-0014,T1204,Low,2026-01-03T10:54:32,ids
evt-0014675,asset-0014,T1498,Low,2025-12-06T18:58:02,auth
evt-0014676,asset-0014,T1210,Medium,2025-12-03T21:37:54,auth
evt-0014677,asset-0014,T1005,Low,2026-02-11T05:25:54,auth
evt-0014678,asset-0014,T1087,Low,2026-04-12T00:41:22,endpoint
evt-0014679,asset-0014,T1190,High,2025-11-05T17:01:29,auth
evt-0014680,asset-0014,T1595,Low,2026-04-21T14:21:45,firewall
evt-0014681,asset-0014,T1087,Low,2026-01-04T10:16:44,auth
evt-0014682,asset-0014,T1567,High,2026-05-17T06:42:36,auth
evt-0014683,asset-0014,T1499,Critical,2026-04-27T08:41:20,firewall
evt-0014684,asset-0014,T1190,Medium,2026-01-31T19:17:12,ids
evt-0014685,asset-0014,T1498,High,2026-03-14T21:02:23,auth
evt-0014686,asset-0014,T1087,Low,2025-12-08T08:21:42,auth
evt-0014687,asset-0014,T1078,Low,2026-03-10T23:50:47,proxy
evt-0014688,asset-0014,T1087,Low,2026-02-05T01:00:26,
evt-0014689,asset-0014,T1087,Low,2026-04-23T16:56:54,ids
evt-0014690,asset-0014,T1110,Medium,2025-12-02T20:35:48,proxy
evt-0014691,asset-0014,T1210,Medium,2026-03-20T21:53:35,endpoint
evt-0014692,asset-0014,T1003,High,2026-01-12T11:47:41,auth
evt-0014693,asset-0014,T1566,High,2026-03-27T10:07:45,ids
evt-0014694,asset-0014,T1078,Low,2025-12-04T22:12:14,ids
evt-0014695,asset-0014,T1498,High,2026-04-18T05:03:04,auth
evt-0014696,asset-0014,T1087,Low,2026-05-17T05:52:35,firewall
evt-0014697,asset-0014,T1005,Low,2026-01-10T21:32:30,ids
evt-0014698,asset-0014,T1204,Medium,2026-05-05T13:51:15,proxy
evt-0014699,asset-0014,T1210,High,2025-11-02T20:24:38,firewall
evt-0014700,,T1566,Medium,2026-04-29T05:36:37,proxy
evt-0014701,asset-0014,T1078,Low,2026-05-28T07:16:37,proxy
evt-0014702,asset-0014,T1210,Medium,2026-01-15T15:51:50,proxy
evt-0014703,asset-0014,T1190,Low,2026-05-02T10:29:33,endpoint
evt-0014704,asset-0014,T1110,Medium,2026-01-22T07:58:15,auth
evt-0014705,asset-0014,T1210,Low,2025-11-22T02:20:00,auth
evt-0014706,asset-0014,T1490,Critical,2026-03-17T13:48:48,ids
evt-0014707,asset-0014,T1190,Medium,2026-05-11T17:34:21,proxy
evt-0014708,asset-0014,T1592,Low,2026-03-30T22:33:14,firewall
evt-0014709,asset-0014,T1566,Medium,2026-03-16T06:40:11,endpoint
evt-0014710,asset-0014,T1005,Low,2025-12-02T16:43:52,ids
evt-0014711,asset-0014,T1110,Medium,2026-01-06T20:01:13,ids
evt-0014712,asset-0014,T1110,Medium,2026-02-28T06:57:31,endpoint
evt-0014713,asset-0014,T1005,Low,2025-12-13T12:29:54,auth
evt-0014714,asset-0014,T1078,Low,2026-03-24T12:27:20,endpoint
evt-0014715,asset-0014,T1489,Critical,2026-01-30T15:41:44,auth
evt-0014716,asset-0014,T1566,Low,2026-03-28T18:58:32,endpoint
evt-0014717,asset-0014,T1005,Low,2026-03-22T20:53:19,endpoint
evt-0014718,asset-0014,T1003,High,2026-04-14T12:56:55,proxy
evt-0014719,asset-0014,T1087,Low,2026-02-11T04:00:22,firewall
evt-0014720,asset-0014,T1046,Low,2026-04-08T22:19:37,firewall
evt-0014721,asset-0014,T1499,Critical,2025-11-15T14:15:29,firewall
evt-0014722,asset-0014,T1499,High,2026-01-15T19:15:06,proxy
evt-0014723,asset-0014,T1499,High,2025-12-29T13:54:20,firewall
evt-0014724,asset-0014,T1498,High,2026-03-12T21:26:38,auth
evt-0014725,asset-0014,T1489,High,2026-05-31T18:12:21,auth
evt-0014726,asset-0014,T1567,High,2025-11-19T21:53:32,firewall
evt-0014727,asset-0014,T1498,High,2026-05-01T18:17:01,proxy
evt-0014728,asset-0014,T1498,High,2026-04-11T21:24:36,auth
evt-0014729,asset-0014,T1078,Low,2025-12-01T01:42:29,proxy
evt-0014730,asset-0014,T1087,Low,2026-04-28T11:12:40,proxy
evt-0014731,asset-0014,T1005,Low,2026-05-02T11:00:16,ids
evt-0014732,asset-0014,T1087,Low,2026-05-14T16:50:31,ids
evt-0014733,asset-0014,T1592,Low,2026-05-31T21:06:45,ids
evt-0014734,asset-0014,T1005,Medium,2025-11-08T20:24:46,proxy
evt-0014735,asset-0014,T1005,Low,2026-03-25T06:18:45,proxy
evt-0014736,asset-0014,T1046,Medium,2025-12-14T10:34:19,ids
evt-0014737,asset-0014,T1204,Low,2025-12-28T20:29:08,ids
evt-0014738,asset-0014,T1087,Medium,2025-12-27T03:03:32,proxy
evt-0014739,asset-0014,T1087,Low,2025-12-09T05:53:10,firewall
evt-0014740,asset-0014,T1210,High,2026-02-10T21:41:44,firewall
evt-0014741,asset-0014,T1592,Low,2026-01-12T03:58:28,ids
evt-0014742,asset-0014,T1078,Medium,2026-05-12T16:28:11,proxy
evt-0014743,asset-0014,T1005,Low,2026-02-28T21:46:48,endpoint
evt-0014744,asset-0014,T1087,Medium,2026-01-09T15:59:48,proxy
evt-0014745,asset-0014,T1087,Low,2026-02-06T19:37:17,ids
evt-0014746,asset-0014,T1595,Low,2026-02-10T05:46:01,firewall
evt-0014747,asset-0014,T1567,Medium,2026-03-23T13:15:14,auth
evt-0014748,asset-0014,T1087,Low,2026-04-03T15:51:33,proxy
evt-0014749,asset-0014,T1204,Medium,2026-03-21T12:59:30,proxy
evt-0014750,asset-0014,T1204,Low,2026-03-09T07:23:47,firewall
evt-0014751,asset-0014,T1498,Medium,2026-02-06T09:33:58,firewall
evt-0014752,asset-0014,T1087,Low,2026-01-05T08:10:42,ids
evt-0014753,asset-0014,T1078,Medium,2026-01-29T23:21:47,endpoint
evt-0014754,asset-0014,T1087,Low,2025-11-20T06:24:42,auth
evt-0014755,asset-0014,T1041,High,2025-12-12T03:51:42,firewall
evt-0014756,,T1490,High,2026-05-18T12:15:28,auth
evt-0014757,asset-0014,T1592,Low,2026-02-16T17:04:39,endpoint
evt-0014758,asset-0014,T1020,High,2026-03-27T10:03:49,ids
evt-0014759,asset-0014,T1498,Critical,2026-04-04T11:18:13,endpoint
evt-0014760,asset-0014,T1078,Low,2025-12-20T20:23:48,auth
evt-0014761,asset-0014,T1087,Low,2026-04-03T16:11:08,endpoint
evt-0014762,asset-0014,T1087,Low,2026-03-16T15:57:39,ids
evt-0014763,asset-0014,T1046,Low,2025-12-08T11:44:32,endpoint
evt-0014764,asset-0014,T1566,Medium,2026-04-02T04:55:29,auth
evt-0014765,asset-0014,T1210,Low,2026-05-26T22:44:34,auth
evt-0014766,asset-0014,T1003,Low,2026-05-19T20:49:50,endpoint
evt-0014767,asset-0014,T1190,Medium,2025-11-05T03:39:50,endpoint
evt-0014768,asset-0014,T1486,High,2026-04-13T13:28:51,firewall
evt-0014769,asset-0014,T1087,Low,2026-05-23T11:15:52,endpoint
evt-0014770,asset-0014,T1595,Low,2025-11-06T17:18:12,auth
evt-0014771,asset-0014,T1490,Critical,2026-05-26T15:13:40,firewall
evt-0014772,asset-0014,T1003,Medium,2026-01-29T15:09:15,auth
evt-0014773,asset-0014,T1110,High,2026-05-23T18:01:25,auth
evt-0014774,asset-0014,T1110,High,2025-12-22T10:26:27,ids
evt-0014775,asset-0014,T1498,Medium,2026-02-20T11:18:59,auth
evt-0014776,asset-0014,T1078,Low,2026-05-07T08:03:01,ids
evt-0014777,asset-0014,T1592,Low,2026-03-25T06:42:56,
evt-0014778,asset-0014,T1003,Low,2025-11-06T14:20:29,endpoint
evt-0014779,asset-0014,T1046,Low,2026-02-20T01:01:24,firewall
evt-0014780,asset-0014,T1595,Low,2026-03-13T07:24:59,firewall
evt-0014781,asset-0014,T1204,Low,2025-11-19T22:25:54,auth
evt-0014782,asset-0014,T1087,Low,2025-11-04T09:14:38,endpoint
evt-0014783,asset-0014,T1499,Medium,2026-01-09T23:26:28,ids
evt-0014784,asset-0014,T1592,Low,2026-05-02T14:10:49,ids
evt-0014785,asset-0014,T1595,Low,2026-05-16T11:08:15,endpoint
evt-0014786,asset-0014,T1003,High,2026-05-10T03:37:59,firewall
evt-0014787,asset-0014,T1087,Low,2026-02-06T16:43:22,
evt-0014788,asset-0014,T1078,Low,2026-02-25T09:02:37,endpoint
evt-0014789,asset-0014,T1005,Low,2025-12-20T05:19:20,firewall
evt-0014790,asset-0014,T1489,Critical,2025-11-26T05:24:47,endpoint
evt-0014791,asset-0014,T1078,Low,2026-03-19T14:57:48,endpoint
evt-0014792,asset-0014,T1087,Low,2026-04-25T10:36:10,firewall
evt-0014793,asset-0014,T1078,Low,2026-04-19T04:36:43,firewall
evt-0014794,asset-0014,T1087,Low,2025-11-28T17:18:27,auth
evt-0014795,asset-0014,T1003,Medium,2026-01-01T05:34:14,ids
evt-0014796,asset-0014,T1005,Low,2025-11-10T15:55:05,ids
evt-0014797,asset-0014,T1078,Low,2026-05-07T20:15:48,proxy
evt-0014798,asset-0014,T1486,Critical,2025-11-24T14:24:06,endpoint
evt-0014799,asset-0014,T1498,High,2026-05-11T01:00:27,auth
evt-0014800,asset-0014,T1592,Low,2025-12-23T01:35:51,firewall
evt-0014801,asset-0014,T1078,Low,2026-05-19T17:22:13,proxy
evt-0014802,asset-0014,T1005,Low,2026-01-24T10:35:55,firewall
evt-0014803,asset-0014,T1078,Low,2026-02-28T20:20:50,ids
evt-0014804,asset-0014,T1595,Low,2026-01-05T10:21:43,auth
evt-0014805,asset-0014,T1567,Medium,2025-11-05T09:33:46,ids
evt-0014806,asset-0014,T1087,Low,2026-05-17T18:04:28,endpoint
evt-0014807,asset-0014,T1087,Low,2026-01-30T22:16:16,auth
evt-0014808,asset-0014,T1110,Medium,2026-01-11T01:08:30,firewall
evt-0014809,asset-0014,T1498,Low,2026-04-14T13:54:36,ids
evt-0014810,asset-0014,T1087,Low,2026-05-07T14:50:52,endpoint
evt-0014811,asset-0014,T1041,Medium,2026-01-02T08:29:59,firewall
evt-0014812,asset-0014,T1499,Medium,2026-01-03T20:17:58,
evt-0014813,asset-0014,T1566,High,2026-04-27T06:40:15,proxy
evt-0014814,asset-0014,T1552,High,2026-04-07T02:16:11,auth
evt-0014815,asset-0014,T1499,High,2026-01-27T05:35:11,
evt-0014816,asset-0014,T1078,Low,2025-12-15T16:30:43,proxy
evt-0014817,asset-0014,T1190,Medium,2026-04-18T04:45:15,auth
evt-0014818,asset-0014,T1003,Medium,2025-12-28T00:56:10,firewall
evt-0014819,,T1498,High,2026-05-03T00:49:20,proxy
evt-0014820,asset-0014,T1210,High,2026-04-11T10:34:26,endpoint
evt-0014821,asset-0014,T1595,Low,2026-03-09T19:28:57,firewall
evt-0014822,asset-0014,T1552,Medium,2026-03-11T08:14:37,auth
evt-0014823,asset-0014,T1041,High,2025-11-11T09:48:43,auth
evt-0014824,asset-0014,T1110,High,2026-05-11T18:41:41,proxy
evt-0014825,asset-0014,T1087,Low,2026-04-10T11:05:35,endpoint
evt-0014826,asset-0014,T1567,High,2026-03-27T11:05:18,endpoint
evt-0014827,asset-0014,T1005,Low,2026-04-02T17:58:48,proxy
evt-0014828,asset-0014,T1190,Low,2026-04-18T23:08:54,firewall
evt-0014829,asset-0014,T1087,Low,2026-01-26T04:21:19,ids
evt-0014830,asset-0014,T1005,Low,2026-03-08T22:38:43,ids
evt-0014831,asset-0014,T1490,High,2026-03-30T15:55:59,firewall
evt-0014832,asset-0014,T1489,Critical,2026-02-13T15:23:08,ids
evt-0014833,asset-0014,T1087,Low,2026-03-19T01:36:39,firewall
evt-0014834,asset-0014,T1486,High,2025-11-14T22:42:59,proxy
evt-0014835,asset-0014,T1190,Low,2026-02-09T01:37:36,firewall
evt-0014836,asset-0014,T1005,Low,2026-04-03T21:16:13,firewall
evt-0014837,asset-0014,T1490,High,2026-04-25T19:21:40,endpoint
evt-0014838,asset-0014,T1110,Medium,2025-11-02T09:08:52,firewall
evt-0014839,asset-0014,T1046,Low,2026-01-11T03:08:28,proxy
evt-0014840,asset-0014,T1003,High,2026-01-29T19:17:12,proxy
evt-0014841,asset-0014,T1210,Medium,2026-01-08T06:33:32,auth
evt-0014842,asset-0014,T1489,Critical,2026-01-26T02:07:49,auth
evt-0014843,asset-0014,T1087,Low,2026-02-13T20:28:15,auth
evt-0014844,asset-0014,T1204,Medium,2026-01-29T07:24:58,proxy
evt-0014845,asset-0014,T1204,Medium,2026-04-15T06:12:35,ids
evt-0014846,asset-0014,T1110,High,2026-03-28T22:52:53,ids
evt-0014847,asset-0014,T1005,Low,2026-05-26T07:42:12,proxy
evt-0014848,asset-0014,T1499,Medium,2025-12-16T02:53:52,ids
evt-0014849,asset-0014,T1046,Low,2026-02-18T18:43:52,auth
evt-0014850,asset-0014,T1552,Low,2025-11-08T16:07:16,ids
evt-0014851,asset-0014,T1592,Low,2025-11-19T23:42:14,ids
evt-0014852,asset-0014,T1499,Medium,2025-12-28T11:24:26,endpoint
evt-0014853,asset-0014,T1020,High,2026-01-20T07:22:36,proxy
evt-0014854,asset-0014,T1110,High,2026-02-19T20:27:50,ids
evt-0014855,asset-0014,T1020,High,2026-03-09T05:08:14,ids
evt-0014856,asset-0014,T1087,Low,2026-03-05T23:22:27,auth
evt-0014857,asset-0014,T1486,Critical,2026-04-26T15:26:22,auth
evt-0014858,asset-0014,T1567,Critical,2026-04-20T01:26:28,proxy
evt-0014859,asset-0014,T1595,Low,2026-01-26T23:55:27,firewall
evt-0014860,asset-0014,T1078,Medium,2026-05-25T13:03:13,firewall
evt-0014861,asset-0014,T1078,Low,2026-03-17T12:30:49,endpoint
evt-0014862,,T1499,High,2026-05-04T03:00:34,ids
evt-0014863,asset-0014,T1046,Low,2025-12-08T19:05:29,proxy
evt-0014864,asset-0014,T1592,Low,2026-05-17T13:00:29,auth
evt-0014865,asset-0014,T1087,Low,2026-05-31T11:00:35,proxy
evt-0014866,asset-0014,T1592,Low,2025-11-03T11:43:53,firewall
evt-0014867,asset-0014,T1046,,2025-12-26T21:28:18,endpoint
evt-0014868,asset-0014,T1489,High,2026-03-05T02:34:07,proxy
evt-0014869,asset-0014,T1041,Critical,2025-12-06T02:17:14,ids
evt-0014870,asset-0014,T1041,Medium,2025-12-04T19:50:59,proxy
evt-0014871,asset-0014,T1020,Medium,2025-11-24T09:09:26,auth
evt-0014872,asset-0014,T1490,High,2026-02-01T13:57:13,firewall
evt-0014873,asset-0014,T1078,Low,2026-05-11T04:05:00,auth
evt-0014874,asset-0014,T1204,Low,2026-04-09T21:53:49,auth
evt-0014875,asset-0014,T1078,Low,2026-05-10T09:39:19,ids
evt-0014876,asset-0014,T1087,Low,2026-04-29T09:20:50,ids
evt-0014877,asset-0014,T1005,Low,2026-01-24T16:20:33,firewall
evt-0014878,asset-0014,T1204,Medium,2025-12-21T02:33:20,firewall
evt-0014879,asset-0014,T1005,Low,2026-04-04T22:53:23,firewall
evt-0014880,asset-0014,T1499,Medium,2026-02-01T21:06:31,firewall
evt-0014881,asset-0014,T1087,Low,2026-02-28T06:02:15,firewall
evt-0014882,asset-0014,T1041,High,2026-05-17T06:24:46,endpoint
evt-0014883,asset-0014,T1210,High,2026-01-03T20:41:17,endpoint
evt-0014884,asset-0014,T1592,Low,2026-02-04T20:49:28,auth
evt-0014885,asset-0014,T1087,Low,2026-01-15T21:30:36,proxy
evt-0014886,asset-0014,T1566,Medium,2026-01-04T01:12:50,firewall
evt-0014887,asset-0014,T1046,Low,2026-02-11T01:24:33,proxy
evt-0014888,asset-0014,T1078,Low,2026-04-07T10:00:44,firewall
evt-0014889,asset-0014,T1204,Medium,2026-04-08T10:57:28,auth
evt-0014890,asset-0014,T1078,Low,2026-05-31T10:43:53,auth
evt-0014891,asset-0014,T1078,,2025-11-23T21:22:45,auth
evt-0014892,asset-0014,T1566,Medium,2026-02-14T15:41:05,proxy
evt-0014893,asset-0014,T1110,Medium,2025-11-03T15:30:14,proxy
evt-0014894,asset-0014,T1020,Medium,2026-02-11T11:26:52,auth
evt-0014895,asset-0014,T1204,Medium,2026-03-29T23:09:21,proxy
evt-0014896,asset-0014,T1486,High,2025-11-14T02:35:08,endpoint
evt-0014897,asset-0014,T1020,Medium,2026-01-05T23:22:38,proxy
evt-0014898,asset-0014,T1190,High,2026-04-24T00:32:42,
evt-0014899,asset-0014,T1003,High,2026-05-22T04:58:49,auth
evt-0014900,asset-0014,T1498,Medium,2026-03-03T19:22:27,proxy
evt-0014901,asset-0014,T1005,Low,2026-05-01T08:30:42,endpoint
evt-0014902,asset-0014,T1005,Low,2026-02-20T06:29:13,auth
evt-0014903,asset-0014,T1595,Low,2026-03-29T17:16:35,endpoint
evt-0014904,asset-0014,T1595,Medium,2026-02-08T08:17:30,firewall
evt-0014905,asset-0014,T1498,Medium,2026-04-05T14:21:44,
evt-0014906,asset-0014,T1486,Critical,2026-02-15T04:49:33,proxy
evt-0014907,asset-0014,T1087,Low,2026-03-25T10:55:43,auth
evt-0014908,asset-0014,T1499,,2025-12-02T12:27:02,endpoint
evt-0014909,asset-0014,T1003,Medium,2026-05-21T11:01:14,endpoint
evt-0014910,asset-0014,T1078,Low,2026-03-02T04:50:53,proxy
evt-0014911,,T1005,Low,2025-12-13T20:45:29,endpoint
evt-0014912,asset-0014,T1078,Low,2026-05-03T10:47:20,firewall
evt-0014913,asset-0014,T1499,Critical,2026-05-07T02:55:19,proxy
evt-0014914,asset-0014,T1078,Low,2025-11-23T00:04:06,firewall
evt-0014915,asset-0014,T1489,High,2026-02-11T16:19:50,
evt-0014916,asset-0014,T1210,Medium,2026-01-03T21:03:34,auth
evt-0014917,asset-0014,T1499,High,2026-03-18T12:56:26,ids
evt-0014918,asset-0014,T1566,Medium,2025-12-08T14:04:46,proxy
evt-0014919,asset-0014,T1046,Low,2025-12-05T04:11:22,ids
evt-0014920,asset-0014,T1078,Low,2026-04-03T06:37:21,auth
evt-0014921,asset-0014,T1566,High,2026-05-28T06:53:56,endpoint
evt-0014922,asset-0014,T1003,Medium,2025-12-16T00:56:17,auth
evt-0014923,asset-0014,T1499,Critical,2026-03-25T02:10:23,endpoint
evt-0014924,asset-0014,T1046,Low,2026-04-07T12:04:25,auth
evt-0014925,asset-0014,T1005,Medium,2026-02-01T08:46:39,auth
evt-0014926,asset-0014,T1020,Critical,2025-12-15T15:12:21,auth
evt-0014927,asset-0014,T1005,Medium,2026-04-20T12:56:13,ids
evt-0014928,asset-0014,T1078,Low,2026-05-28T00:44:33,endpoint
evt-0014929,asset-0014,T1190,High,2026-01-02T21:52:03,proxy
evt-0014930,asset-0014,T1046,Low,2025-11-10T12:40:23,ids
evt-0014931,asset-0014,T1489,Critical,2025-12-21T19:32:08,auth
evt-0014932,asset-0014,T1566,Medium,2026-05-27T04:29:42,endpoint
evt-0014933,asset-0014,T1087,Low,2026-02-01T21:41:45,
evt-0014934,asset-0014,T1087,Low,2026-01-05T04:06:03,proxy
evt-0014935,asset-0014,T1592,Low,2026-05-29T10:33:13,auth
evt-0014936,asset-0014,T1566,High,2025-12-03T17:16:39,ids
evt-0014937,asset-0014,T1498,Critical,2025-12-25T13:38:36,proxy
evt-0014938,asset-0014,T1595,Low,2026-02-21T11:19:11,endpoint
evt-0014939,asset-0014,T1087,Low,2026-01-20T00:06:47,proxy
evt-0014940,asset-0014,T1041,Critical,2026-02-13T15:09:01,endpoint
evt-0014941,asset-0014,T1005,Low,2025-12-10T15:31:26,firewall
evt-0014942,asset-0014,T1087,Low,2026-01-06T12:47:41,endpoint
evt-0014943,asset-0014,T1486,High,2026-05-30T04:13:29,ids
evt-0014944,asset-0014,T1078,Low,2025-11-25T15:12:06,auth
evt-0014945,asset-0014,T1078,Low,2025-12-24T11:31:55,proxy
evt-0014946,asset-0014,T1566,Medium,2026-01-14T07:25:22,endpoint
evt-0014947,asset-0014,T1087,Low,2025-11-27T19:12:45,auth
evt-0014948,asset-0014,T1078,Low,2026-02-10T16:32:23,auth
evt-0014949,asset-0014,T1592,Low,2026-01-16T18:41:45,ids
evt-0014950,asset-0014,T1486,Medium,2026-05-02T00:24:52,auth
evt-0014951,asset-0014,T1087,Low,2026-05-22T17:06:05,proxy
evt-0014952,asset-0014,T1552,High,2026-03-13T23:33:26,auth
evt-0014953,asset-0014,T1210,Medium,2026-01-09T15:15:33,endpoint
evt-0014954,asset-0014,T1552,High,2025-11-12T06:11:29,proxy
evt-0014955,asset-0014,T1078,Low,2026-03-23T09:42:37,firewall
evt-0014956,asset-0014,T1499,High,2026-02-10T00:06:39,ids
evt-0014957,asset-0014,T1204,Low,2026-02-11T17:51:11,auth
evt-0014958,asset-0014,T1005,Low,2026-01-09T22:17:29,endpoint
evt-0014959,asset-0014,T1087,Low,2025-11-12T14:35:47,auth
evt-0014960,asset-0014,T1046,Low,2026-04-14T10:36:13,endpoint
evt-0014961,asset-0014,T1046,Low,2026-02-27T05:22:52,auth
evt-0014962,asset-0014,T1078,Low,2026-03-31T13:05:19,firewall
evt-0014963,asset-0014,T1490,Critical,2026-05-11T03:26:18,auth
evt-0014964,asset-0014,T1489,High,2026-05-21T07:57:52,ids
evt-0014965,asset-0014,T1498,High,2026-05-07T09:40:42,ids
evt-0014966,asset-0014,T1078,Low,2026-04-10T08:09:09,proxy
evt-0014967,asset-0014,T1592,Low,2026-05-05T17:38:01,proxy
evt-0014968,asset-0014,T1020,High,2026-02-13T12:16:13,firewall
evt-0014969,asset-0014,T1005,Low,2026-01-28T05:36:36,endpoint
evt-0014970,asset-0014,T1592,Low,2026-01-25T01:18:38,ids
evt-0014971,asset-0014,T1190,Medium,2026-02-24T05:17:00,firewall
evt-0014972,asset-0014,T1110,Medium,2026-03-30T12:10:52,proxy
evt-0014973,asset-0014,T1046,Low,2025-12-11T00:06:17,auth
evt-0014974,asset-0014,T1087,Low,2026-05-24T17:11:02,proxy
evt-0014975,asset-0014,T1078,Low,2026-03-03T12:12:44,ids
evt-0014976,asset-0014,T1190,Medium,2026-02-06T18:06:45,auth
evt-0014977,asset-0014,T1087,Low,2026-01-23T08:02:03,auth
evt-0014978,asset-0014,T1078,Low,2026-01-11T10:48:32,auth
evt-0014979,asset-0014,T1046,Low,2026-05-26T04:31:11,firewall
evt-0014980,asset-0014,T1499,Critical,2026-05-09T11:22:01,firewall
evt-0014981,asset-0014,T1005,Low,2026-04-29T23:43:51,firewall
evt-0014982,asset-0014,T1003,High,2026-03-19T21:56:10,proxy
evt-0014983,asset-0014,T1110,Medium,2026-05-14T20:22:15,ids
evt-0014984,asset-0014,T1110,Critical,2025-11-02T23:08:46,endpoint
evt-0014985,asset-0014,T1046,Low,2025-11-05T07:37:16,ids
evt-0014986,asset-0014,T1204,Medium,2025-12-03T06:29:27,firewall
evt-0014987,asset-0014,T1087,Low,2026-03-10T23:18:13,ids
evt-0014988,asset-0014,T1566,Medium,2025-11-19T12:42:41,proxy
evt-0014989,asset-0014,T1087,Low,2026-03-17T10:26:43,
evt-0014990,asset-0014,T1041,High,2026-04-26T15:41:15,firewall
evt-0014991,asset-0014,T1566,Medium,2026-03-18T00:15:08,ids
evt-0014992,asset-0014,T1499,Medium,2025-11-25T08:39:18,proxy
evt-0014993,asset-0014,T1078,Low,2026-02-16T15:45:27,firewall
evt-0014994,asset-0014,T1087,Low,2025-11-10T10:07:22,ids
evt-0014995,asset-0014,T1552,High,2026-02-06T01:52:26,auth
evt-0014996,asset-0014,T1204,Medium,2026-02-18T05:57:51,proxy
evt-0014997,asset-0014,T1087,Low,2025-12-22T05:07:26,ids
evt-0014998,asset-0014,T1087,Low,2026-04-07T21:48:50,ids
evt-0014999,asset-0014,T1486,High,2026-03-18T00:40:42,proxy
evt-0015000,asset-0014,T1046,Low,2026-02-18T20:18:35,endpoint
evt-0015001,asset-0014,T1567,Critical,2025-12-30T03:00:33,ids
evt-0015002,asset-0014,T1592,Low,2025-12-04T05:53:25,proxy
evt-0015003,asset-0014,T1078,Low,2026-05-21T04:03:10,ids
evt-0015004,asset-0014,T1210,Medium,2026-03-20T15:43:26,endpoint
evt-0015005,asset-0014,T1087,Low,2026-04-18T02:03:58,endpoint
evt-0015006,asset-0014,T1595,Medium,2025-12-08T11:00:05,proxy
evt-0015007,asset-0014,T1210,High,2025-12-22T05:44:08,endpoint
evt-0015008,asset-0014,T1087,Low,2025-12-11T02:42:34,auth
evt-0015009,asset-0014,T1566,Medium,2026-03-23T02:34:30,firewall
evt-0015010,asset-0014,T1210,Medium,2026-04-07T20:12:55,ids
evt-0015011,asset-0014,T1005,Low,2026-04-08T01:24:53,ids
evt-0015012,asset-0014,T1490,Critical,2026-01-15T23:52:28,auth
evt-0015013,asset-0014,T1087,Low,2026-03-15T17:48:33,firewall
evt-0015014,asset-0014,T1566,,2026-03-12T03:00:10,
evt-0015015,asset-0014,T1087,Low,2026-02-10T03:42:18,auth
